Temperature_sat,Pressure_sat,Density_liq,Density_vap,SpecificHeat_liq,SpecificHeat_vap,SoundVel_liq,SoundVel_vap,LatentHeat_liqvap,ThConduc_liq,ThConduc_vap,EleConduc_liq,EleConduc_vap,RelPermittivity_liq,RelPermittivity_vap,ViscosityDyn_liq,ViscosityDyn_vap,Surface_tension,Enthalpy_liq,Enthalpy_vap,Entropy_liq,Entropy_vap
263.15,465.8645381894928,894.5917379227214,0.019632874361225724,1598.0862554898295,990.43669206318,1457.032001022781,161.5539326472032,433831.0024772404,0.13988428017658192,0.008340070102302633,,,,,0.0008982486153901144,6.223213705205941e-06,0.03227360970258112,-215928.29965858345,217902.70281865698,-670.3005844216312,978.3066832099121
268.9394736842105,689.4811468275822,889.2430737374501,0.02843875747554976,1613.8541479685393,1013.1860123769698,1430.6611978460749,163.1059953192226,430300.8987270912,0.1383307420519447,0.00871316235840952,,,,,0.0008199072339643412,6.346777173899382e-06,0.03154141618326184,-206630.68048481774,223670.21824227346,-635.3531919689233,964.6384077482365
274.728947368421,1000.7662467878974,883.8916157249081,0.04042196410671142,1630.1891313307558,1036.1128311231682,1404.6172826995628,164.6326938934094,426800.3099419154,0.13676245693570793,0.009095890517388445,,,,,0.0007519841981045783,6.470616942805438e-06,0.03081303417618521,-197240.04008647153,229560.26985544385,-600.8083258685828,952.7240340452829
280.51842105263154,1426.4677692271046,878.5347490929461,0.05645118696626066,1647.0474594648624,1059.2094079190765,1378.8893376326173,166.1324630861964,423325.01753949886,0.13518179916964215,0.009487981362984317,,,,,0.0006926695061748845,6.594679464605327e-06,0.030088512906699966,-187753.20280421275,235571.8147352861,-566.6378680796108,942.4431254251243
286.30789473684206,1999.0981177149279,873.1698834681364,0.07755317631458708,1664.3885061621054,1082.46900437057,1353.466032282422,167.60346817143764,419870.7673252332,0.13359104316557177,0.009889156502492509,,,,,0.0006405369761477104,6.718911084107918e-06,0.029367903161103295,-178167.23299703136,241703.53432820184,-532.8162963671283,933.684540817604
292.09736842105264,2757.5919485111426,867.7944420569906,0.10492450011107278,1682.1746222834709,1105.88582283667,1328.3356952187005,169.04361894439396,416433.26287451596,0.131992370465102,0.010299132934906405,,,,,0.0005944487380761183,6.84325863980028e-06,0.028651257366590882,-168479.41706461456,247953.8458099014,-499.3204174640608,926.3455004614957
297.88684210526316,3747.9345415514204,862.4058511241224,0.13994171602910885,1700.3710164750503,1129.4549427210236,1303.4863802112989,170.45058694568175,413008.1627074643,0.13038787608080699,0.01071762396755868,,,,,0.0005534867465136525,6.967670169274212e-06,0.027938629676922087,-158687.24629584976,254320.9164116145,-466.12912921454733,920.3307754526736
303.6763157894737,5023.746105116652,857.0015296602911,0.18416983437827877,1718.945654391449,1153.1722619741881,1278.905926976769,171.82182510226718,409591.08042307204,0.12877957419233552,0.011144340488531362,,,,,0.0005169028211575202,7.092095699324339e-06,0.027230076064328854,-148788.4004408359,260802.67998223615,-433.2232079550259,915.5519817002842
309.4657894736842,6646.809157879163,851.5788791164498,0.2393690509563858,1737.8691728081242,1177.0344507056616,1254.582016070394,173.15458886306777,406177.58693296206,0.12716940325863976,0.011578992592514152,,,,,0.00048408163773905875,7.216488100321292e-06,0.026525654418258156,-138780.7319276783,267396.8550052838,-400.5851179668031,911.9269617162138
315.2552631578947,8687.52844401385,846.135273081075,0.3074998251929768,1757.1148061596316,1201.0389225865931,1230.5022177097867,174.44595789594769,402763.2139499716,0.1255663991173289,0.012021291549811004,,,,,0.00045451292762706513,7.340803984439123e-06,0.025825424651605897,-128662.25066145317,274100.9632885184,-368.1988403034089,909.3792401241487
321.04473684210524,11225.315421072064,840.668046777212,0.390726466619022,1776.6583239790345,1225.1838282985198,1206.6540344333364,175.6928574609069,399343.4579376207,0.12397107697275446,0.012470952102274094,,,,,0.0004277703285558089,7.465004628346311e-06,0.02512944881517937,-118431.10935276447,280912.34858485626,-336.04971867929333,907.8375409770537
326.83421052631576,14348.8921102905,835.1744862527921,0.49141946836081557,1796.4779784769694,1249.4680738587754,1183.0249376038992,176.8920786674527,395913.7838039096,0.12237598464950733,0.012927695066330102,,,,,0.00040349510795283387,7.589056902886836e-06,0.024437791221214523,-108085.58932850283,287828.1944754068,-304.1243204209814,907.2353569099412
332.6236842105263,18156.511828446066,829.6518171327807,0.612156888291386,1816.5544621257322,1273.8913654001765,1159.6023978600356,178.0402969475378,392469.6277169733,0.12078575851881884,0.01339125022203839,,,,,0.0003813835026026615,7.71293419488953e-06,0.023750518576877475,-97624.08677890486,294845.5409380685,-272.41031074128165,907.5105618462743
338.41315789473686,22756.096913337526,824.0971927943059,0.755725126510943,1836.8708756389722,1298.454281026308,1136.3739096912689,179.1340882142851,389006.39852104045,0.11920259838441188,0.013861359468237492,,,,,0.00036117677448349746,7.836617309355989e-06,0.023067700128797858,-87045.09939363212,301961.2991274083,-240.89633881219555,908.6050604271979
344.2026315789474,28265.295926709157,818.507681815902,0.9251194829304539,1857.412707192519,1323.1583697778876,1113.3270103697835,180.16994231823435,385519.4773303821,0.11762832388813281,0.014337780227184252,,,,,0.00034265332922510394,7.960095343715584e-06,0.02238940781981797,-76347.21333596624,309172.2639944159,-209.57193429123265,910.4644685736218
349.9921052631579,34811.464882821616,812.8802545388825,1.1235449030709566,1878.1678241454529,1348.0062775653146,1090.4492935090166,181.14427354604481,382004.21496917633,0.11606460129012663,0.01482028908750687,,,,,0.00032562241688528467,8.083366529445414e-06,0.021715716459298966,-65529.090498887184,316475.12447028916,-178.42741310538273,913.0378206082216
355.7815789473684,42531.57877539331,807.211768562191,1.3544173362472909,1899.1264789198383,1373.0019001406988,1067.7284175412135,182.0534280243886,378455.9270016437,0.11451300550749997,0.015308685681667872,,,,,0.0003099190580711615,8.206439040028683e-06,0.021046703908508803,-54589.45597999767,323866.471021646,-147.45379142203586,916.277299212194
361.57105263157894,51572.081056093404,801.4989529712132,1.621366141315093,1920.2813311090806,1398.1505637777454,1045.1521094131454,182.89368798891084,374869.8861557431,0.11297504402230049,0.015802796803385158,,,,,0.00029539992730647066,8.32933176788794e-06,0.02038245128282921,-43527.085704171215,331342.8004515719,-116.6427068407093,920.1379851609661
367.36052631578946,62088.679743087014,795.7383910751623,1.9282379843198298,1941.6274883357034,1423.459235263969,1022.708163793555,183.6612729526209,371241.3119835183,0.11145216823100022,0.01630248078162244,,,,,0.00028193999032378607,8.452075076550975e-06,0.019723043172767567,-32340.794113423446,338900.51787009486,-85.98634592635433,924.5776243125363
373.15,74246.09954429723,789.9265013957948,2.2791026831009327,1963.1625688984275,1448.936764057151,1000.3844380697388,184.3523378596241,367565.35762119584,0.10994577966225391,0.016807632140980043,,,,,0.00026942973967803064,8.574711537894078e-06,0.01906856788605171,-21029.42183275483,346535.93578844104,-55.477377276644056,929.5564097266888
