Temperature_sat,Pressure_sat,Density_liq,Density_vap,SpecificHeat_liq,SpecificHeat_vap,SoundVel_liq,SoundVel_vap,LatentHeat_liqvap,ThConduc_liq,ThConduc_vap,EleConduc_liq,EleConduc_vap,RelPermittivity_liq,RelPermittivity_vap,ViscosityDyn_liq,ViscosityDyn_vap,Surface_tension,Enthalpy_liq,Enthalpy_vap,Entropy_liq,Entropy_vap
263.15,2648676.670696055,982.9283435510558,71.18478629840932,2307.2310518358536,1509.0510554422415,626.0551483840514,216.94447517606557,258614.85308033414,0.12098949620470216,0.01750683722433069,,,,,0.00011880261287811644,1.3658915253763507e-05,0.006367576822445822,176520.59310844267,435135.4461887768,915.7143011842422,1898.480225867253
268.9394736842105,3112362.77454942,951.8142531238259,85.4623079106848,2427.078542237941,1690.892469640983,575.0828760191761,214.29172384287216,243141.25621592833,0.11414309433523166,0.019031954409876133,,,,,0.00010790380757838794,1.4152690375424815e-05,0.005260445139868103,189902.1610316173,433043.4172475456,964.2093230379807,1868.2835851205625
274.728947368421,3633067.5646834318,917.8325590217785,102.68363517081762,2593.9214262429114,1942.673320192403,521.683504968151,211.12124683255834,226044.85986662205,0.10727066927806221,0.02098891141649866,,,,,9.766509921846327e-05,1.4727898571525992e-05,0.00419880345225927,203881.81731310106,429926.6771797231,1013.5850105058236,1836.3773009865631
280.51842105263154,4215551.693588616,880.0019537139619,123.83323779221706,2840.988181454905,2317.873867024873,466.54421499109156,207.35308110974884,206813.6536195877,0.10034943326990733,0.023634989329969238,,,,,8.789319464102925e-05,1.5424345832677183e-05,0.0031892473108315303,218662.3481699868,425476.0017895745,1064.4867516814616,1801.741912478141
286.30789473684206,4865282.14547191,836.631940489653,150.58648868470607,3246.0934816996632,2941.360689813937,409.72833336956757,202.84074085894136,184583.4572662287,0.09337219700729057,0.02748064839714954,,,,,7.833951554319008e-05,1.631470664163297e-05,0.0022411814283389985,234587.46686117942,419170.9241274081,1118.000456333155,1762.7031021888952
292.09736842105264,5588905.471801557,784.348836156261,186.26043083906734,4033.794161013032,4186.945134354144,349.41748610200267,197.27243900374268,157650.03610716108,0.08646579001337731,0.03372655369847454,,,,,6.861190659803834e-05,1.755414441483224e-05,0.0013693587161543598,252343.3264259926,409993.3625331537,1176.2991564612498,1716.0165697312186
297.88684210526316,6395410.36108351,714.4536065198806,239.54156121674563,6260.651066698142,7868.773328955066,278.0365738357599,189.57420469541984,121668.82205115102,0.08092148517082362,0.04635772595956745,,,,,5.7860379692339844e-05,1.958609579456359e-05,0.0006013095005733823,273660.7554138477,395329.5774649987,1244.8945347566637,1653.3342670767736
303.6763157894737,7301072.804395025,563.3863121531327,373.5686697033841,85996.90780725282,133920.44346900636,155.55782971152286,162.8787045240185,45822.76730098593,0.11724264217311559,0.1403373653740557,,,,,4.046975234653117e-05,2.612665919724686e-05,2.233564604984375e-05,311225.376753108,357048.1440540939,1364.9491207795993,1515.8425718604312
309.4657894736842,,,,,,,,,,,,,,,,,,,,,
315.2552631578947,,,,,,,,,,,,,,,,,,,,,
321.04473684210524,,,,,,,,,,,,,,,,,,,,,
326.83421052631576,,,,,,,,,,,,,,,,,,,,,
332.6236842105263,,,,,,,,,,,,,,,,,,,,,
338.41315789473686,,,,,,,,,,,,,,,,,,,,,
344.2026315789474,,,,,,,,,,,,,,,,,,,,,
349.9921052631579,,,,,,,,,,,,,,,,,,,,,
355.7815789473684,,,,,,,,,,,,,,,,,,,,,
361.57105263157894,,,,,,,,,,,,,,,,,,,,,
367.36052631578946,,,,,,,,,,,,,,,,,,,,,
373.15,,,,,,,,,,,,,,,,,,,,,
