Temperature_sat,Pressure_sat,Density_liq,Density_vap,SpecificHeat_liq,SpecificHeat_vap,SoundVel_liq,SoundVel_vap,LatentHeat_liqvap,ThConduc_liq,ThConduc_vap,EleConduc_liq,EleConduc_vap,RelPermittivity_liq,RelPermittivity_vap,ViscosityDyn_liq,ViscosityDyn_vap,Surface_tension,Enthalpy_liq,Enthalpy_vap,Entropy_liq,Entropy_vap
263.15,0.358324723871303,1456.460027399676,2.48244820118429,1081.7562717916987,705.9261418445991,750.0431644843711,119.49194409819648,179169.286559298,0.08910160872967043,0.00855722987140451,,,,,0.00045932257817433845,9.166554869036999e-06,0.01869469080544492,189250,368940,959.96,1642.8
268.9394736842105,0.46336791268896377,1438.7627954931875,3.162249413546254,1077.2937058473876,721.3284522616954,726.5845667779512,124.73191439468013,177226.86540590413,0.08753738293775865,0.008886056729359987,,,,,0.0004227270611344241,9.616772398748384e-06,0.01758400711764917,195452.63157894736,372683.15789473685,983.2168421052631,1642.2842105263157
274.728947368421,0.5970762265451732,1423.5275275161318,4.011648575769551,1088.049907395261,736.601578367017,704.4983365962191,125.82246341024158,174728.8473678973,0.08562903979590178,0.009229131731417409,,,,,0.0003915572121675579,9.845900918587058e-06,0.016753565582411915,201721.05263157893,376449.4736842105,1006.2526315789473,1642.2947368421053
280.51842105263154,0.76059841828719,1408.5286128312339,5.035937607313258,1100.135067187744,752.0059190494511,682.5002491401838,126.38972982727304,172164.8432239046,0.08371234352122273,0.009574512517761305,,,,,0.00036361163991540675,1.0050530471826652e-05,0.015953860155832413,208059.99999999997,380224.2105263158,1029.036842105263,1642.8315789473684
286.30789473684206,0.9577025124855085,1393.2165363217782,6.256232713169895,1112.1602346013162,767.6390013930928,660.5003947121111,126.86987769609884,169539.91499886723,0.08182494918403839,0.009922720394229805,,,,,0.0003383256742571049,1.025643474480386e-05,0.015162134686319526,214471.5789473684,384005.2631578947,1051.6157894736841,1643.8315789473684
292.09736842105264,1.1930288715298634,1377.6585395302498,7.698563037967392,1124.281567934824,783.5467528368289,638.4930425535317,127.23750128299436,166845.67479308284,0.07996382032980147,0.010273837102774134,,,,,0.00031533856668571677,1.046190840703585e-05,0.014379404710344225,220948.94736842107,387799.47368421056,1073.9578947368423,1645.2263157894738
297.88684210526316,1.4714315818325165,1361.8434403564136,9.390880029977938,1136.5354555487074,799.7807825962743,616.463094981225,127.48000161434692,164080.55861691202,0.07812684201856404,0.010627686521813066,,,,,0.0002943423906517935,1.066644532460522e-05,0.01360565513987672,227501.57894736846,391587.89473684214,1096.0947368421052,1646.921052631579
303.6763157894737,1.797923264874308,1345.6798911583824,11.363386457904424,1148.9440073012088,816.4121088226627,594.4022861619655,127.59547838752405,161236.26622609503,0.07631275120720991,0.010984691159166218,,,,,0.00027508257179339877,1.0871015465549775e-05,0.01284114563771565,234128.4210526316,395362.1052631579,1118.078947368421,1649.0105263157893
309.4657894736842,2.177779818047858,1329.127360124293,13.649319734338574,1161.5904183094563,833.5258900949907,572.3047392113701,127.57540740804993,158302.28751243372,0.07451976009279217,0.011345646677194572,,,,,0.0002573458727012303,1.1076257937089876e-05,0.012086543420277202,240834.2105263158,399122.63157894736,1139.821052631579,1651.378947368421
315.2552631578947,2.616570719625895,1312.2014216488355,16.285331428390183,1174.5712335350336,851.2187663182905,550.1612166341188,127.4101902281644,155271.02887208803,0.0727459628251542,0.011711299118832398,,,,,0.00024094823743380444,1.1282433743116705e-05,0.011342244068394666,247605.7894736842,402865.7894736842,1161.3894736842105,1653.9684210526316
321.04473684210524,3.1200949401074785,1294.900763502703,19.31180264929934,1187.9699842723664,869.6062073504063,527.961422315435,127.09270707737834,152136.18454056734,0.07098962342709239,0.01208232400192818,,,,,0.00022573056466666496,1.1489905779561362e-05,0.010608406458030588,254454.73684210525,406576.84210526315,1182.7526315789473,1656.6894736842105
326.83421052631576,3.6943091444962035,1277.166983494389,22.773589760737096,1201.8814116648834,888.8352386260826,505.6974745687659,126.6151647954819,148889.11912210323,0.06924900441884724,0.012459615784475173,,,,,0.00021155694572742823,1.1699294111997017e-05,0.009885320980491693,261381.05263157893,410255.7894736842,1204.0578947368422,1659.6157894736841
332.6236842105263,4.345320755600982,1258.9105334842013,26.721276603347683,1216.4402409271531,909.0956342443109,483.36323925385574,125.96681241933706,145518.09702783346,0.06752222008227293,0.012844553063110239,,,,,0.00019831098257256722,1.1911377151901457e-05,0.009173504671921212,268382.10526315786,413899.4736842105,1225.1842105263156,1662.6263157894737
