Temperature_sat,Pressure_sat,Density_liq,Density_vap,SpecificHeat_liq,SpecificHeat_vap,SoundVel_liq,SoundVel_vap,LatentHeat_liqvap,ThConduc_liq,ThConduc_vap,EleConduc_liq,EleConduc_vap,RelPermittivity_liq,RelPermittivity_vap,ViscosityDyn_liq,ViscosityDyn_vap,Surface_tension,Enthalpy_liq,Enthalpy_vap,Entropy_liq,Entropy_vap
263.15,218780.68124742634,1427.6342587504957,12.92488397330464,916.5931347457222,606.7602118553082,652.1087970746979,136.37610984960486,157563.03239048057,0.07942524203206563,0.008316214825861873,,,,,0.0002765526194448043,1.0272743863593509e-05,0.013177078961998859,190723.17132004618,348286.20371052675,965.6383656424489,1564.3958514508486
268.9394736842105,267680.78007866687,1409.49790302205,15.637497993562185,926.5113307076149,619.8470795130453,628.8178078435784,136.61474544072888,154846.72957558342,0.07733630629862275,0.008619702321184782,,,,,0.0002600583081047283,1.0490713229014702e-05,0.012389174384460013,196072.1792819072,350918.90885749063,985.614874505619,1561.3828250200356
274.728947368421,324453.80247398454,1390.9667289525687,18.772153250816434,937.0623898651869,633.7030096943146,605.5815449663334,136.7015051970641,152025.73519673417,0.07527071825941561,0.008931293942795298,,,,,0.0002447441020528833,1.0709443497244106e-05,0.011611597666745105,201481.41579254615,353507.1509892803,1005.3651090492618,1558.7313875319674
280.51842105263154,389866.16379260225,1371.999690695206,22.376346410034234,948.3395967994794,648.4579684476793,582.3737206962288,136.6287069483192,149089.36470262302,0.07322598810831107,0.009252254539914335,,,,,0.00023046492047584663,1.0929796231613903e-05,0.01084474764835607,206954.44366127087,356043.8083638939,1024.908710124039,1556.3866934349835
286.30789473684206,464706.2670490392,1352.5501445996172,26.50285979218388,960.4601799314611,664.2715305916751,559.1648958869141,136.38829736083002,146025.95091223234,0.07119954721380323,0.00958420080285261,,,,,0.00021709618882403216,1.1152864105509698e-05,0.010089061477265692,212495.25428304862,358521.20519528096,1044.2654351316103,1554.296606456629
292.09736842105264,549783.5210078063,1332.564577890212,31.210959838736958,973.5721253358994,681.3431078107737,535.9218350931076,135.97172423430555,142822.58215551035,0.06918872624827706,0.009929203513898673,,,,,0.000204530152497235,1.1380022499722488e-05,0.009345020748869054,218108.3698824166,360930.95203792694,1063.4554842273894,1552.4108723828665
297.88684210526316,645927.9933128592,1311.9809609520423,36.56796617986106,987.8637494412395,699.9262890592638,512.6067303562601,135.3697852512261,139464.7665713006,0.0671907306644756,0.010289925443542484,,,,,0.0001926728661407376,1.1612997420657028e-05,0.008613159072319587,223798.97344685395,363263.74001815455,1082.4998827680315,1550.6802346951451
303.6763157894737,753990.8052309393,1290.7265771935424,42.65132891710731,1003.5774045758264,720.3493271157191,489.1762598433826,134.57244913549422,135935.9954819494,0.06520261289938055,0.010669809905678642,,,,,0.00018144169503707717,1.1853956238532775e-05,0.00789407151312464,229573.07725054774,365509.0727324971,1101.4209481372282,1549.0554471548796
309.4657894736842,874845.4060882891,1268.7151123965346,49.55141990571316,1021.0295465884095,743.0450838666221,465.58043416806214,133.56864390834141,132217.16535334065,0.063221240395825,0.01107334265357401,,,,,0.00017076319241250397,1.2105630961371938e-05,0.007188426544127069,235437.7461933158,367654.91154665645,1120.2428821137285,1547.486118201969
315.2552631578947,1009389.9168432637,1245.842669273834,57.3753531435242,1040.640888626754,768.5959926710232,441.7611656676106,132.34600563453637,128285.79634509457,0.06124325805491117,0.01150642221483308,,,,,0.00016057122890689111,1.2371489014412055e-05,0.006496981414917598,241401.4007748512,369687.1971199458,1138.992551195464,1545.9192906892386
321.04473684210524,1158550.81331411,1221.982180271332,66.25233029908577,1062.9830666012758,797.8036910981027,417.6504773243388,130.8905800315433,124114.94999573598,0.05926504310611162,0.011976894456477129,,,,,0.0001508052458436893,1.2655975318361028e-05,0.005820602283205544,247474.23876179205,371589.188757528,1157.7005526677906,1544.2976083198116
326.83421052631576,1323288.3472710769,1196.9753627449122,76.34131788767823,1088.8533065825245,831.8007777882802,393.1682626400136,129.18646929233554,119671.6882191009,0.057282650455556076,0.012495343079503186,,,,,0.00014140847763931385,1.2964864918800567e-05,0.005160291149928003,253668.838828926,373340.5270480269,1176.4027244917015,1542.5568306557668
332.6236842105263,1504604.308460633,1170.620782493448,87.84241825626835,1119.3984839995035,872.2377832514269,368.2195591698339,127.21541909943963,114914.80923140503,0.055291749470859575,0.013076292601765122,,,,,0.0001323259271608807,1.3305793596695299e-05,0.004517222807474788,260001.05183862388,374915.8610700289,1195.1423624973286,1540.622298792762
338.41315789473686,1703553.072249706,1142.6555442994472,101.01434142137356,1156.3303005018195,921.611727053144,342.6915167993897,124.95634971749593,109791.39990751818,0.05328757042529957,0.013740104044054801,,,,,0.0001235017745509901,1.3689087963608447e-05,0.003892797050622534,266491.36184601486,376282.76175353304,1213.9735979964578,1538.4036544119024
