Temperature_sat,Pressure_sat,Density_liq,Density_vap,SpecificHeat_liq,SpecificHeat_vap,SoundVel_liq,SoundVel_vap,LatentHeat_liqvap,ThConduc_liq,ThConduc_vap,EleConduc_liq,EleConduc_vap,RelPermittivity_liq,RelPermittivity_vap,ViscosityDyn_liq,ViscosityDyn_vap,Surface_tension,Enthalpy_liq,Enthalpy_vap,Entropy_liq,Entropy_vap
263.15,8591.96353141145,774.0354637433588,0.27694288660750094,1653.8013661980774,1030.577226546205,1391.016577972398,187.01503013653127,430043.3941946074,0.140189422541775,0.008331485512488874,,,,,0.0004324085420182431,6.475639757759578e-06,0.026972114914826196,-106012.15197056309,324031.2422240443,-361.9491145618723,1272.264809787844
268.9394736842105,11568.070622182771,768.5958509769721,0.36536834920814465,1677.7835336532967,1058.145095451038,1359.4131008962554,188.5379721274691,426254.1958971899,0.13788717834615252,0.00878365781326536,,,,,0.0004079357287619306,6.6214514771430386e-06,0.026104117188712295,-96365.89903755617,329888.29685963376,-325.705122640922,1259.2395865083918
274.728947368421,15349.54078056955,763.1117588554466,0.4753916715207665,1702.608172544848,1086.3051565716335,1328.0509845277195,190.00009192920012,422443.61962744023,0.13560539634908644,0.009255367847986766,,,,,0.00038533147782650594,6.768008722354614e-06,0.025244114140664502,-86577.67631269371,335865.94331474655,-289.7148034457276,1247.9594157217534
280.51842105263154,20092.40088304847,757.5800444811348,0.6106478589718967,1728.2377131203104,1115.047853221197,1296.943933287215,191.39677377843492,418604.6323982624,0.13334362572136232,0.009747305848751806,,,,,0.00036441126080185465,6.915301411991214e-06,0.024392224754515347,-76642.60061191367,341962.0317863487,-253.95077955536476,1238.3028515039243
286.30789473684206,25969.88766987386,751.9974598565069,0.7750890711407128,1754.6344269260574,1144.365213618021,1266.1023520076672,192.72315924150544,414730.10012795567,0.13110983228310288,0.010260177905683331,,,,,0.0003450123005580139,7.063277642191591e-06,0.023548572795266877,-66555.99977168138,348174.1003562743,-218.38819471602216,1230.1576112146715
292.09736842105264,33172.42498149011,746.3606391908909,0.9729811949344925,1781.7606362686788,1174.2507327909523,1235.533349244523,193.97419790795283,410812.82265517884,0.12890159944569748,0.010794703761294521,,,,,0.0003269905069344205,7.21185907378241e-06,0.022713287128397423,-56313.415015952116,354499.4076392267,-183.00452329044109,1223.419727893466
297.88684210526316,41907.41663523331,740.6660869458437,1.2089007644058285,1809.5790703931257,1204.699350960679,1205.2408245379486,195.1446907570832,406845.5617399061,0.1267086994233701,0.01135161417940945,,,,,0.00031021791652302295,7.360957888835667e-06,0.02188650206943505,-45910.6021512699,360934.9595886362,-147.77939382824718,1217.992786186242
303.6763157894737,52398.8754067777,734.9101660875285,1.4877332093135474,1838.053334575251,1235.7075390797786,1175.225627821728,196.2293257017915,402821.0606470022,0.12453418397134618,0.011931648115955975,,,,,0.00029458054380726567,7.510492790402249e-06,0.02106835776756013,-35343.53086353822,367477.529783464,-112.6944227881562,1213.7872279121025
309.4657894736842,64886.91223167585,729.0890859364318,1.814673397483722,1867.1484617633062,1267.2734993399579,1145.485775171795,197.22270513230907,398732.05442520545,0.12237854073640744,0.012535549912910548,,,,,0.0002799765694440093,7.66040249496465e-06,0.020259000627584588,-24608.38158293189,374123.67284227355,-77.73305561863748,1210.7197168294474
315.2552631578947,79627.11211088963,723.1988889305823,2.195229414976988,1896.8315226084237,1299.3974865352625,1116.0167029634088,198.11936551867723,394571.27041967044,0.12024195480683303,0.013164066729780044,,,,,0.0002663148058116165,7.810656029894696e-06,0.01945858377535046,-13701.539551851092,380869.73086781934,-42.880413321905955,1208.7125544441249
321.04473684210524,96889.8244145916,717.2354355425989,2.635230512188103,1927.0722777018573,1332.082255370984,1086.8115421263428,198.91378929134987,390331.41887096275,0.11812456518795893,0.013817946421185197,,,,,0.0002535133912405549,7.961259815744972e-06,0.018667267572420522,-2619.5858620178524,387711.8330089449,-8.123143290255305,1207.6931404781194
326.83421052631576,116959.39555897951,711.1943865066504,3.1408401447025724,1957.8438647563044,1365.3336393643644,1057.8613952231278,199.60040930808623,386005.17364492844,0.11602653680349592,0.01449793606681075,,,,,0.00024149867336741498,8.11226196724831e-06,0.017885220186929764,8640.714686043137,394645.8883309716,26.55072636587301,1207.5934728477837
