Temperature_sat,Pressure_sat,Density_liq,Density_vap,SpecificHeat_liq,SpecificHeat_vap,SoundVel_liq,SoundVel_vap,LatentHeat_liqvap,ThConduc_liq,ThConduc_vap,EleConduc_liq,EleConduc_vap,RelPermittivity_liq,RelPermittivity_vap,ViscosityDyn_liq,ViscosityDyn_vap,Surface_tension,Enthalpy_liq,Enthalpy_vap,Entropy_liq,Entropy_vap
263.15,574603.8466278451,1208.5961063015773,21.94243248542165,1471.7592375804536,1048.9156689562476,614.9973598450313,171.32498277463196,232997.19816951503,0.10940093850887765,0.01140817944945586,,,,,0.00018656264675455216,1.1452675409935076e-05,0.010335175098051671,185043.3341702308,418040.53233974584,944.9254491691471,1830.4247812791903
268.9394736842105,698563.031175063,1186.5260369868827,26.649207466749807,1496.9514734565794,1094.1263103894635,585.3414737457069,170.56219101074345,226404.58478157726,0.10595660055079735,0.01200378715486672,,,,,0.0001736491345675465,1.1782615423490946e-05,0.00942754072768095,193648.64636052985,420053.2311421071,976.8820800471108,1818.8071565368155
274.728947368421,841778.2756135169,1163.6026048573929,32.166669882145115,1526.102824661442,1144.6117207170842,555.3596145209599,169.50415483050554,219453.95286923784,0.10248031037171267,0.012627777802165169,,,,,0.00016148328335451672,1.2124718793029632e-05,0.008536854861154713,202403.92468628116,421857.877555519,1008.6420765960497,1807.5273679591437
280.51842105263154,1006105.6432980418,1139.693108852614,38.623864336501235,1560.0365455669305,1201.9256387151252,524.980550457113,168.13320715619068,212095.57537224217,0.09896193035054898,0.013284605187626464,,,,,0.00015002678839717783,1.2482732639862547e-05,0.007664168546258755,211329.55702183678,423425.13239407894,1040.2782729457986,1796.4475155413602
286.30789473684206,1193486.4320871674,1114.6355930732946,46.17892200989771,1599.895164306552,1268.2444405929923,494.12030991302805,166.42959538490692,204269.79639559664,0.09538964565416844,0.013979744827025783,,,,,0.00013924169967581318,1.2861756870167705e-05,0.006810698293538613,220449.38631499867,424719.1827105953,1071.8701658105047,1785.4186082285994
292.09736842105264,1405958.0116226128,1088.2283686728103,55.03012922825852,1647.319519173248,1346.7077141434459,462.67924589359404,164.3707528395129,195903.49069952063,0.0917493216224952,0.014720104881006538,,,,,0.00012908929320795473,1.3268871808256414e-05,0.005977871089967725,229791.9592542292,425695.44995374983,1103.5074546999008,1774.2737645850113
297.88684210526316,1645669.6273136064,1060.2138435856434,65.43288460294569,1704.7674619215745,1442.015855884992,430.53780527310073,161.93023893447116,186904.6271508904,0.08802348287544316,0.015514668056550471,,,,,0.00011952837400195646,1.3714137568085246e-05,0.0051673879763456665,239392.4763329602,426297.1034838506,1135.295515209232,1762.818210703374
303.6763157894737,1914904.7030690447,1030.2521870639387,77.72682983061996,1776.1182285437271,1561.5403747954024,397.549749975148,159.07610576978888,177153.5196839476,0.08418959821268071,0.016375540211784535,,,,,0.00011051257214093951,1.4212252553417917e-05,0.004381317110983975,249296.01049089147,426449.5301748391,1167.3644161117184,1750.813710241465
309.4657894736842,2216112.0027892636,997.8754923670542,92.3816889135506,1867.9092146829835,1717.5431961278002,363.52999782368784,155.7681992145729,166487.90139609718,0.0802170046867704,0.017319761990136247,,,,,0.00010198574340150284,1.478545252643279e-05,0.003622236152308405,259563.1766577649,426051.0780538621,1199.884844277993,1737.9527275403893
315.2552631578947,2551949.5191915818,962.401218493524,110.08034178087446,1992.1203574309739,1932.0547132994493,328.23084764783533,151.9533314693979,154675.52210753993,0.0760609595149954,0.0183726716381009,,,,,9.387352999101225e-05,1.5468930047064822e-05,0.002893462694060988,270280.9162477114,424956.43835525133,1233.0985236411148,1723.8121244326358
321.04473684210524,2925347.9499977613,922.7512745603135,131.88413466060422,2173.2925395403054,2249.056160988499,291.2929914717013,147.55580888867385,141358.8294230819,0.07165005807371017,0.019574772055041833,,,,,8.60663426204516e-05,1.632192185806879e-05,0.002199455912734331,281585.0434387127,422943.8728617946,1267.3820652990214,1707.7616103791786
326.83421052631576,3339607.3026215774,877.0197673776452,159.6080234364701,2470.3956221689627,2770.957369061107,252.14069886962002,142.45639721452457,125927.74263981415,0.0668562820940835,0.020997759735582537,,,,,7.838024464324008e-05,1.7453490914409218e-05,0.0015465925639778356,293713.75934561837,419641.5019854325,1303.3990285595994,1688.7567753286485
332.6236842105263,3798557.9252018137,821.2130071404001,196.8611349738948,3067.1872116521636,3803.652296103498,209.74418210633308,136.4349592728788,107162.82922589342,0.061409419800829645,0.022790408842718667,,,,,7.044664093450638e-05,1.9095601177012952e-05,0.0009449171911088086,307162.1524113281,414324.9816372215,1342.5403870113498,1664.7673012100333
338.41315789473686,4306880.031028358,743.9549519529043,253.18976442784933,4945.399543538951,6847.3713991315635,162.01780534058335,128.93155784657836,81795.81080134027,0.05454973464027915,0.025368326416072846,,,,,6.125828240304262e-05,2.1900118194501082e-05,0.00041330800805245495,323329.2704954335,405125.08129677374,1388.777462169657,1630.5206262617235
344.2026315789474,4871116.97075702,533.7298925889569,404.31574944225605,201693.3201494239,138943.88423009688,108.12873289232598,114.6928333513956,21221.650221841002,0.039445508829527076,0.032384602866870005,,,,,4.14627350875843e-05,3.1400985677269064e-05,1.193427685110425e-05,356873.9786200517,378095.6288418927,1484.3578235892326,1546.0164434550977
349.9921052631579,,,,,,,,,,,,,,,,,,,,,
355.7815789473684,,,,,,,,,,,,,,,,,,,,,
361.57105263157894,,,,,,,,,,,,,,,,,,,,,
367.36052631578946,,,,,,,,,,,,,,,,,,,,,
373.15,,,,,,,,,,,,,,,,,,,,,
